"","r","$\rho$","h","r","$\rho$","h","r","$\rho$","h","Avg"
"OverlapCoefficient_tok.whitespace_notlc_sw.biosses2017stopwords_cf.none_ner.none",0.623025480179283,0.671960718597943,0.646568511326844,0.619427072220957,0.523433422466476,0.567398792570356,0.748017935487798,0.739494915279839,0.743732008158304,0.652566437351835
"BlockDistance_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.630379121480399,0.66352777493223,0.646528829855212,0.655448052142659,0.644634964029348,0.649996540621199,0.660634752125906,0.658560921427747,0.659596206702588,0.652040525726333
"Jaccard_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.648630148349164,0.682464688818159,0.665117405598567,0.659627266433608,0.628282135892572,0.643573262372885,0.656809987173233,0.637170368207559,0.646841135770435,0.651843934580629
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.none_ner.none",0.700921108629244,0.729080779790022,0.714723683359033,0.639255577528285,0.538227762277048,0.584407587580905,0.650441595151113,0.660701020884979,0.655531169052574,0.651554146664171
"Jaccard_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none",0.61988421552915,0.646390339420791,0.632859859516515,0.648795719197117,0.647373323784434,0.648083741033658,0.662229289018978,0.683731217266237,0.672808504820055,0.651250701790076
"BlockDistance_tok.whitespace_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.648947178631359,0.693440207062364,0.670456338786454,0.651401010789391,0.611622850486143,0.630885536281482,0.674276452911641,0.630963500382155,0.65190133029682,0.651081068454919
"OverlapCoefficient_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.blagec2019_ner.none",0.687030579920284,0.740266747264124,0.712655846798014,0.634774432026889,0.533256127440074,0.579603594575653,0.65096315865037,0.665920984387792,0.658357122303171,0.650205521225613
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.default_ner.none",0.664820803346171,0.711207654186896,0.687232362694237,0.6259137397404,0.530125324525813,0.57405105876013,0.683958114183875,0.683041153226899,0.683499326164111,0.648260915872826
"Jaccard_tok.whitespace_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.629306366990328,0.674355289256703,0.65105247992725,0.652102939917855,0.643425520089295,0.647735169424358,0.63601283404189,0.656063069774979,0.645882383666753,0.648223344339453
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.biosses_ner.none",0.664375934520046,0.710710749732527,0.686762694940418,0.625972223311579,0.529912112350581,0.573950615807601,0.683282519869723,0.682155750188819,0.682718670119966,0.647810660289328
"Jaccard_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.none_ner.none",0.642119281448818,0.669849670125148,0.655691414562013,0.644969663128016,0.631637319897849,0.638233872836875,0.630894049617314,0.656868398745556,0.643619271049671,0.64584818614952
"OverlapCoefficient_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.681334841061937,0.699593172110168,0.690343302737088,0.634858841601137,0.510139756249198,0.565706779580503,0.686585978813668,0.673845463200502,0.680156063190793,0.645402048502795
"BlockDistance_tok.whitespace_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.616578151513861,0.666086110548026,0.640376683030939,0.648966433428243,0.641362907919338,0.645142268021106,0.647928536199826,0.647511707740207,0.64772005490943,0.644413001987158
"Jaccard_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.637555632801233,0.673160409487041,0.654874430464712,0.633593626927079,0.62091553113626,0.627190516481051,0.63601283404189,0.656063069774979,0.645882383666753,0.642649110204172
"Jaccard_tok.whitespace_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.629121068934107,0.676756988897395,0.652070195544541,0.625334814548221,0.608039106991284,0.616565691179618,0.675315232278784,0.643977731144426,0.659274297896269,0.642636728206809
"Jaccard_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.none_ner.none",0.640456415353903,0.663217719432308,0.651638368596556,0.62455260678345,0.611925752968013,0.618174707482818,0.643096428298996,0.662098552410747,0.652459165918257,0.64075741399921
"BlockDistance_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.none_ner.none",0.6309109578397,0.64907819822749,0.639865651697874,0.640267956258172,0.628084925707146,0.634117929571711,0.647929648453272,0.645902294929916,0.646914383323673,0.640299321531086
"BlockDistance_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.618901927860233,0.658313888154808,0.637999826509161,0.628117566241394,0.620006472076249,0.624035663665883,0.647928536199826,0.647511707740207,0.64772005490943,0.636585181694825
"BlockDistance_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none",0.593472581834828,0.631289534281754,0.611797221461146,0.635040141425064,0.639740802885319,0.637381805482591,0.660879111182914,0.659056135764154,0.659966364608986,0.636381797184241
"OverlapCoefficient_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none",0.641260332344486,0.695300982680954,0.667188155486828,0.619914698396914,0.523593603718854,0.567697445364181,0.673011783195717,0.674814192275775,0.673911782580722,0.636265794477244
"OverlapCoefficient_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.none_ner.none",0.676532267446965,0.7058960138116,0.690902287344647,0.622800310555176,0.52412970384186,0.569220681691747,0.644405396616407,0.649948195941679,0.647164928337958,0.635762632458117
"OverlapCoefficient_tok.whitespace_notlc_sw.nonestopwords_cf.biosses_ner.none",0.637745829532914,0.695097932381437,0.665187953997716,0.619609426619256,0.522982730664358,0.567210317020024,0.672303081731125,0.673842806845145,0.673072063717371,0.635156778245037
"BlockDistance_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.none_ner.none",0.63290236673908,0.655757459725682,0.644127239390651,0.617223082834155,0.610731656619295,0.613960211678081,0.645853034680553,0.643049068941348,0.644448001841583,0.634178484303438
"OverlapCoefficient_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.default_ner.none",0.642455618274298,0.696234551553999,0.668264859732144,0.605219734125097,0.512422030974937,0.554968389748276,0.673011783195717,0.674814192275775,0.673911782580722,0.632381677353714
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.673603288268959,0.680526278918773,0.677047086690741,0.638672210532065,0.517558406605853,0.571772043962376,0.67575006012917,0.616615298211512,0.644829764514865,0.631216298389327
"OverlapCoefficient_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.biosses_ner.none",0.638623167029411,0.696091769155413,0.666120260003711,0.604849426443765,0.511535952337074,0.55429286921391,0.672303081731125,0.673842806845145,0.673072063717371,0.631161730978331
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.650659652373238,0.690343919831054,0.669914598597091,0.625776026720285,0.526625389296316,0.571935332781862,0.646459342094273,0.654217572849928,0.650315319464588,0.63072175028118
"OverlapCoefficient_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.67977851559204,0.69730541957285,0.688430430313253,0.622577574293056,0.504050037002801,0.557078925126967,0.672998465903272,0.620138798322218,0.645488257842325,0.630332537760849
"OverlapCoefficient_tok.whitespace_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.632624170189651,0.679892028406289,0.655406966785176,0.615874560029305,0.521164320041826,0.564574970890445,0.672998465903272,0.620138798322218,0.645488257842325,0.621823398505982
"OverlapCoefficient_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none",0.605123676624166,0.647119831516381,0.625417547175102,0.62680960601288,0.549630590139431,0.585688477467358,0.644405396616407,0.649948195941679,0.647164928337958,0.619423650993473
"OverlapCoefficient_tok.whitespace_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.616462196010498,0.672111930375741,0.643085388849554,0.620684918848397,0.525555965382699,0.569172965667982,0.635168034235049,0.64564756005779,0.640364925845524,0.617541093454353
"Jaccard_tok.whitespace_notlc_sw.nonestopwords_cf.none_ner.none",0.565204495108509,0.596742980959982,0.580545716927315,0.619935312276291,0.619112831898667,0.619523799106169,0.643096428298996,0.662098552410747,0.652459165918257,0.61750956065058
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.none_ner.none",0.642333446108933,0.663037176965338,0.652521126567826,0.611110260898724,0.515599382502658,0.559306605753746,0.637023592764318,0.641171680752131,0.63909090592675,0.616972879416107
"OverlapCoefficient_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.624100494973757,0.677157371482185,0.649547275157962,0.604517648718906,0.508001036587206,0.5520726909858,0.635168034235049,0.64564756005779,0.640364925845524,0.613994963996428
"BlockDistance_tok.whitespace_notlc_sw.nonestopwords_cf.none_ner.none",0.547775061452455,0.592008311932575,0.569033374273802,0.617516773424917,0.616550886087618,0.617033451763076,0.645853034680553,0.643049068941348,0.644448001841583,0.61017160929282
"OverlapCoefficient_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.none_ner.none",0.62733930067435,0.654868694328505,0.640808465295296,0.596315862414869,0.502144270045559,0.545193374980661,0.631664823745224,0.639834783409481,0.635723555735615,0.607241798670524
"OverlapCoefficient_tok.whitespace_notlc_sw.nonestopwords_cf.none_ner.none",0.557222682064585,0.607412977116126,0.581236347284063,0.596751845587875,0.525133340010075,0.558656614515705,0.631664823745224,0.639834783409481,0.635723555735615,0.591872172511795
"Levenshtein_tok.whitespace_notlc_sw.biosses2017stopwords_cf.none_ner.none",0.529120353338945,0.536144951626496,0.532609491594596,0.60973387196787,0.634044419869938,0.621651562282344,0.497996965804245,0.536013902345326,0.5163065596681,0.55685587118168
"Levenshtein_tok.whitespace_lc_sw.biosses2017stopwords_cf.biosses_ner.none",0.546806872748521,0.529432491410898,0.537979439519867,0.62276115352876,0.643622299386111,0.633019903537024,0.480188958283301,0.51986850160511,0.499241542096817,0.556746961717903
"Levenshtein_tok.whitespace_notlc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.523162184462942,0.518204578727202,0.520671580827321,0.613146966499316,0.636404051162551,0.624559074295894,0.500159571484207,0.542651024583114,0.520539597400551,0.555256750841255
"Levenshtein_tok.whitespace_lc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.543045302803649,0.527313524208165,0.535063803277107,0.621588784025832,0.642471830169374,0.631857806819002,0.480504522207929,0.518307203067192,0.498690491239736,0.555204033778615
"Levenshtein_tok.whitespace_notlc_sw.biosses2017stopwords_cf.biosses_ner.none",0.524890566527831,0.514806987990876,0.519799879117933,0.614265907868984,0.637839022310624,0.625830562072299,0.499318914169852,0.542076834567184,0.519820090990334,0.555150177393522
"Levenshtein_tok.whitespace_lc_sw.biosses2017stopwords_cf.none_ner.none",0.543999887930871,0.535947554837608,0.53994370137323,0.61835948853725,0.63989709195698,0.628943960449737,0.479574547291527,0.513432678640198,0.495926390047194,0.554938017290053
"Levenshtein_tok.whitespace_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0.547140504884808,0.524107286708002,0.535376273750533,0.621411275628778,0.642594050964928,0.631825168012023,0.477191225471981,0.515865252913579,0.495775170041575,0.554325537268044
"Levenshtein_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.none_ner.none",0.533810732922023,0.529480850839523,0.531636975917619,0.60158555929056,0.624000799090918,0.612588198541325,0.497996965804245,0.536013902345326,0.5163065596681,0.553510578042348
"Levenshtein_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.none_ner.none",0.550781508269679,0.536682721869724,0.543640720901304,0.609677437687424,0.629693742640697,0.61952395478382,0.479574547291527,0.513432678640198,0.495926390047194,0.553030355244106
"Levenshtein_tok.whitespace_notlc_sw.nltk2018stopwords_cf.biosses_ner.none",0.526741980152685,0.512440987456499,0.519493080347996,0.613087633686911,0.636479022387283,0.624564389310351,0.495079965946707,0.535367764775799,0.514436291821082,0.552831253826476
"Levenshtein_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.biosses_ner.none",0.549017547766266,0.529299957077624,0.538978479273815,0.609775024815401,0.630273457107605,0.61985481785726,0.480188958283301,0.51986850160511,0.499241542096817,0.552691613075964
"Levenshtein_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.548437030663507,0.529028864123202,0.538558149782461,0.60980087418321,0.6302694623919,0.619866241134433,0.480504522207929,0.518307203067192,0.498690491239736,0.552371627385543
"Levenshtein_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none",0.548850155338793,0.534046903417935,0.541347348815696,0.621578539965555,0.643439509707356,0.632320133461279,0.472011152277927,0.493083729667364,0.482317384049672,0.551994955442216
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.524540504407246,0.521451874517718,0.52299162937448,0.614175169208395,0.637755976733537,0.625743494270655,0.491589503752144,0.523766019351063,0.507167926261142,0.551967683302092
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.biosses_ner.none",0.524974307771513,0.521632603696252,0.523298120881798,0.614156789536829,0.637751982729188,0.625732032414383,0.491067371337262,0.522569408150497,0.506328875973531,0.551786343089904
"Levenshtein_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.526731227142667,0.515391342161586,0.520999587019252,0.601735806864747,0.624544978508131,0.612928264144077,0.500159571484207,0.542651024583114,0.520539597400551,0.551489149521293
"Levenshtein_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none",0.550878103801438,0.53292799155269,0.541754401839435,0.620457764402717,0.642597098326106,0.631333397787155,0.470506715988384,0.492478652356709,0.481242023049521,0.55144327422537
"Levenshtein_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.biosses_ner.none",0.527109957886298,0.515682054333814,0.521333387209031,0.601714543584073,0.624552936572501,0.612921065354895,0.499318914169852,0.542076834567184,0.519820090990334,0.551358181184754
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0.545533684547214,0.521508988144639,0.533250875729867,0.621558779614689,0.643132731418327,0.632161744082746,0.472723002786121,0.502747559386933,0.487273209736538,0.550895276516384
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.none_ner.none",0.522163809432886,0.522353953156539,0.522258863987857,0.613042632923209,0.63589481882669,0.624259659199979,0.492053440169159,0.520685639147017,0.505964794331749,0.550827772506528
"Levenshtein_tok.whitespace_notlc_sw.biosses2017stopwords_cf.default_ner.none",0.525046354634063,0.527841924139761,0.526440428067763,0.613574423266562,0.637413088162473,0.625266622374325,0.487183159327415,0.514357877497115,0.500401853884078,0.550702968108722
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.biosses_ner.none",0.54403955704363,0.519013383234747,0.531231889619356,0.622451561566077,0.643963270557661,0.633024713833499,0.473118892389434,0.503228788465013,0.487709556105429,0.550655386519428
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.none_ner.none",0.545027463776094,0.530378304607437,0.537603108892684,0.621629539994282,0.642312564837878,0.631801824919407,0.469582661141719,0.494081875942637,0.481520847138378,0.550308593650156
"Levenshtein_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0.549356034745553,0.523420509647786,0.536074762609975,0.608920331094613,0.629088366744597,0.618840073150505,0.477191225471981,0.515865252913579,0.495775170041575,0.550230001934018
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.543404244951076,0.519157965276181,0.531004470921101,0.622474683526358,0.643954477822436,0.633032422217737,0.473030580420558,0.500353808754248,0.486308708466772,0.550115200535203
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.default_ner.none",0.543950605076047,0.520780051498701,0.532113210744892,0.622823861950723,0.644663011848918,0.633555289598994,0.47179316883542,0.495764155685046,0.483481724706259,0.549716741683382
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.default_ner.none",0.522846005825618,0.521319339786793,0.522081556742929,0.614549466424747,0.638445863652052,0.626269795952722,0.487406790294476,0.514622564960532,0.500645078480139,0.549665477058597
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.default_ner.none",0.545434672968155,0.522331300972494,0.533633041846301,0.622034904084684,0.644349453383622,0.632995580005071,0.47093398427005,0.493730743603339,0.482062999762239,0.549563873871203
"Levenshtein_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.biosses_ner.none",0.528951746330596,0.514277000030878,0.521511160831714,0.600915524595601,0.623089795351272,0.611801803704459,0.495079965946707,0.535367764775799,0.514436291821082,0.549249752119085
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.biosses_ner.none",0.52686084196106,0.514915502560744,0.520819687727663,0.613165962859357,0.636567177585289,0.624647476708305,0.487448811192942,0.518017004917075,0.502268240608048,0.549245135014672
"Levenshtein_tok.whitespace_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.530147846770833,0.53266593581634,0.531403908281631,0.60726523090408,0.631565133684019,0.619176858592922,0.484585484609058,0.508485963609666,0.496248114946153,0.548942960606902
"Levenshtein_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.default_ner.none",0.552691265851121,0.534641896311113,0.543516774309775,0.609399561270522,0.629805803206931,0.619434665410401,0.472011152277927,0.493083729667364,0.482317384049672,0.548422941256616
"Levenshtein_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.default_ner.none",0.554709216497983,0.53568710712161,0.545032240191533,0.608381170431902,0.628814566058819,0.618429130330845,0.470506715988384,0.492478652356709,0.481242023049521,0.548234464523966
"Levenshtein_tok.whitespace_notlc_sw.nltk2018stopwords_cf.default_ner.none",0.526953967275877,0.522262021869781,0.52459750371493,0.612439559387531,0.636167249845221,0.624077952019813,0.48297439325731,0.506533120441876,0.494473307424564,0.547716254386436
"Levenshtein_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.default_ner.none",0.528499892282381,0.530251624830314,0.529374309412299,0.601577072191165,0.624382076800679,0.612767467821867,0.487183159327415,0.514357877497115,0.500401853884078,0.547514543706081
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.default_ner.none",0.524727323249907,0.513371808393014,0.518987458208741,0.61380360443881,0.637803438472195,0.625573420467779,0.483424339678131,0.505787843895741,0.494353301572058,0.546304726749526
"Levenshtein_tok.whitespace_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.542878314088825,0.523696058906998,0.533114690831797,0.620408287968206,0.641688606974792,0.630869042871568,0.456953248199191,0.493207597180339,0.474388761995453,0.546124165232939
"Levenshtein_tok.whitespace_lc_sw.nltk2018stopwords_cf.none_ner.none",0.541205992661622,0.525046671338719,0.533003882755994,0.616304865803066,0.637822302382092,0.626878993530841,0.465875649130018,0.484187746973484,0.474855218814258,0.544912698367031
"Levenshtein_tok.whitespace_notlc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.525575717196721,0.516924518825975,0.521214221984343,0.611918009621238,0.635262675096333,0.623371860220302,0.475151294348478,0.505986662941564,0.490084429072147,0.544890170425597
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.521104876011178,0.531845218705256,0.526420270326635,0.602450726663321,0.627788393034244,0.614858636046716,0.481822563980339,0.50506362916761,0.493169434263776,0.544816113545709
"Levenshtein_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.default_ner.none",0.530397018625093,0.523412657401797,0.526881692799083,0.600592204030945,0.623056423740602,0.611618110423558,0.48297439325731,0.506533120441876,0.494473307424564,0.544324370215735
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.none_ner.none",0.540789918741055,0.515529900367013,0.527857885244391,0.61071258799963,0.634910661942421,0.622576583283032,0.466145536347457,0.496595651379557,0.480889047256128,0.543774505261184
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.524823751646508,0.517487974371122,0.521130048453107,0.611450472128658,0.634634003599661,0.622826571855178,0.471080900156657,0.499918353617743,0.485071408884514,0.543009343064267
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.534715243159588,0.510574938455579,0.522366338399185,0.620137123480642,0.641702658873203,0.630735607750741,0.456838622857754,0.495101840909246,0.475201237439319,0.542767727863082
"Levenshtein_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.517702583245237,0.507213458916551,0.512404347548303,0.599425747246171,0.621634865734789,0.61032833251032,0.475151294348478,0.505986662941564,0.490084429072147,0.53760570304359
"Levenshtein_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.530694049447236,0.510799528137804,0.52055677706962,0.607792352601203,0.628107094479489,0.617782764675466,0.456953248199191,0.493207597180339,0.474388761995453,0.537576101246846
"Levenshtein_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none",0.520539586282209,0.533273350717821,0.526829534183208,0.589438125921196,0.627220357892455,0.607742595336846,0.462768599108199,0.486556227712318,0.47436438513868,0.536312171552912
"Levenshtein_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.51016593790735,0.499015879629021,0.504529312434675,0.591704315010097,0.616661420991838,0.603925140923632,0.484585484609058,0.508485963609666,0.496248114946153,0.534900856101487
"Levenshtein_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.none_ner.none",0.522645945218914,0.503728377010676,0.513012821997398,0.599935270763217,0.623254325943735,0.61137251951135,0.465875649130018,0.484187746973484,0.474855218814258,0.533080186774335
"Levenshtein_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.biosses_ner.none",0.524531328934616,0.536767270749415,0.530578764428071,0.575032898808287,0.61249810429244,0.593174509981173,0.462768599108199,0.486556227712318,0.47436438513868,0.532705886515975
"Levenshtein_tok.whitespace_notlc_sw.nonestopwords_cf.biosses_ner.none",0.501261126841567,0.517093652485859,0.509054314251604,0.585699735405525,0.62317787906366,0.603857850471373,0.468226881842967,0.495008279841202,0.481245271302696,0.531385812008558
"Levenshtein_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none",0.520857145261297,0.53353201931055,0.527118399583387,0.589105911245604,0.626951789433239,0.607439934823738,0.448602752058556,0.460766871044916,0.45460345530948,0.529720596572202
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.biosses_ner.none",0.510332912285145,0.518808659741483,0.514535883966358,0.589483109916092,0.627573218255934,0.607932112646258,0.45687533360303,0.471436224045468,0.464041582502589,0.528836526371735
"Levenshtein_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0.509651057499578,0.520427631715335,0.514982972918068,0.589293260834107,0.627769617471227,0.607923241315704,0.455020555508946,0.469609700307149,0.462200031552177,0.528368748595317
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none",0.509048005261036,0.518078166492893,0.513523390747916,0.589455194196158,0.627880586548054,0.608061438643358,0.455020555508946,0.469609700307149,0.462200031552177,0.52792828698115
"Levenshtein_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.biosses_ner.none",0.504435572207807,0.519798630786225,0.512001881966076,0.57102106735852,0.608365772572695,0.589102169088323,0.468226881842967,0.495008279841202,0.481245271302696,0.527449774119031
"Levenshtein_tok.whitespace_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.500646780070316,0.517588741446583,0.508976815933206,0.58535836259002,0.623064074637139,0.6036229637628,0.455592519950571,0.47494062607931,0.465065425311408,0.525888401669138
"Levenshtein_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none",0.515817708594338,0.524024120786613,0.519888532265011,0.574765870589804,0.612597591938293,0.59307903496028,0.455020555508946,0.469609700307149,0.462200031552177,0.525055866259156
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.biosses_ner.none",0.487824945447215,0.49926736785269,0.493479836089686,0.585704166935738,0.623584967588397,0.604051262064361,0.464423291001707,0.484924593481318,0.474452577971243,0.52399455870843
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.blagec2019_ner.none",0.507365157715399,0.515576629295983,0.511437935488737,0.588456018276101,0.626254608662459,0.606767217257923,0.446097094867305,0.45601588819724,0.451001962630145,0.523069038458935
"Levenshtein_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.blagec2019_ner.none",0.515960515888337,0.522459255222238,0.519189550034863,0.574267938027658,0.611694028565242,0.592390444859137,0.448602752058556,0.460766871044916,0.45460345530948,0.522061150067827
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.default_ner.none",0.486372764201013,0.496557952471293,0.491412588563909,0.586049842443713,0.623827147381322,0.604348713975963,0.46175202119598,0.479174962966026,0.47030218365589,0.522021162065254
"Levenshtein_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none",0.487073045237203,0.493905735556186,0.490465594949785,0.585958970741174,0.623748018657036,0.604263264108184,0.46175202119598,0.479174962966026,0.47030218365589,0.521677014237953
"Levenshtein_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none",0.510369514574081,0.527049735037741,0.51857552774013,0.58537420657099,0.62371140635072,0.603935016213728,0.438793095228049,0.433751917211039,0.436257943374398,0.519589495776085
"Levenshtein_tok.whitespace_notlc_sw.nonestopwords_cf.none_ner.none",0.492112080172791,0.514246878320369,0.502936052542371,0.582154150739846,0.619874388740133,0.600422430067275,0.448672457254988,0.460224573130232,0.454375101276218,0.519244527961955
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.486210706401159,0.490473352768788,0.488332727623973,0.584572463273166,0.622207955338487,0.602803346011911,0.454830474258641,0.478586792450988,0.466406323405029,0.519180799013638
"Levenshtein_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.default_ner.none",0.49336547472961,0.500780978272404,0.497045569764604,0.571420618004952,0.608548023848024,0.589400218851338,0.46175202119598,0.479174962966026,0.47030218365589,0.518915990757277
"Levenshtein_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.496318615306785,0.510725545200607,0.50341902636733,0.570127257538215,0.607434018675,0.58818967334977,0.455592519950571,0.47494062607931,0.465065425311408,0.518891375009503
"Levenshtein_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.none_ner.none",0.504687266639633,0.522579740256766,0.513477681928579,0.582363043868519,0.621432776885073,0.601263897526914,0.440917979657504,0.441599398959051,0.441258426235688,0.518666668563727
"Levenshtein_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.none_ner.none",0.484240457031832,0.508898664586151,0.496263446999478,0.579047713843406,0.617241668997782,0.597534981833909,0.452428322220816,0.46083989378646,0.456595371006684,0.516797933280024
"Levenshtein_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.none_ner.none",0.510580553461838,0.526025612244256,0.518188019944546,0.568366434552051,0.607211846743758,0.587147343299165,0.438793095228049,0.433751917211039,0.436257943374398,0.51386443553937
